Future ask prices and ask volumes , bid prices and bid volumes, ETF ask prices and ask volumes , bid prices and bid volumes
147000,147100,147200,147300,147400,9000,12000,10000,11000,3000146800,146700,146600,146500,146400,14000,15750,13000,10000,11000147200,147400,148900,0,0,20,10000,78,0,0146200,145300,144700,144100,0,10000,18,20,31,0
147200,147300,147400,147500,147700,1400,11000,11000,3000,1000147000,146900,146800,146700,146600,14000,13750,18750,16750,9000147200,147500,148900,0,0,20,10000,78,0,0146300,145300,144700,144100,0,10000,18,20,31,0
147000,147100,147200,147300,147400,10400,14760,12760,11000,11000146800,146700,146600,146500,146400,13000,16750,8000,9000,3000147200,147500,148900,0,0,20,10000,78,0,0147000,146300,145300,144700,144100,84,10000,18,20,31
147000,147100,147200,147300,147400,9400,13780,12770,14000,12000146800,146700,146600,146500,146400,6000,15750,9000,9000,3000147200,147600,148900,0,0,20,10000,78,0,0147000,146400,145300,144700,144100,84,10000,18,20,31
146800,146900,147000,147100,147200,12400,12000,12000,13780,12800146600,146500,146400,146300,146200,2000,10760,2000,5000,2000147200,147300,147600,148900,0,20,45,10000,78,0147000,146400,145300,144700,144100,84,10000,18,20,31
146700,146800,146900,147000,147100,1010,8400,12750,12000,11780146600,146500,146400,146300,146200,4000,11770,12000,3000,3000147200,147300,148900,0,0,20,10045,78,0,0147000,146100,145700,145300,144700,98,10000,23,18,20
146900,147000,147100,147200,147300,2150,14000,10780,12800,4000146700,146600,146500,146400,146300,6000,15750,15770,10000,3000147200,147300,148900,0,0,9976,45,78,0,0147000,146000,145700,145300,144700,98,10000,23,18,20
147100,147200,147300,147400,147500,8000,14430,4000,2000,1000146800,146700,146600,146500,146400,32740,16750,17750,11770,11000147300,147400,148900,0,0,45,10000,78,0,0147000,146200,145700,145300,144700,98,10000,23,18,20
147000,147100,147200,147300,147400,1000,14410,10030,7000,1000146800,146700,146600,146500,146400,16760,13750,16750,11770,11000147300,147600,148900,0,0,45,10000,78,0,0147000,146400,145700,145300,144700,98,10000,23,18,20
147100,147200,147300,147400,147500,16410,12030,7000,3000,1000146800,146700,146600,146500,146400,14760,16750,16750,11770,11000147300,147600,148900,0,0,45,10000,78,0,0147000,146400,145700,145300,144700,98,10000,23,18,20
147000,147100,147200,147300,147400,10400,15010,10030,7000,2000146800,146700,146600,146500,146400,3000,13750,19750,11770,10000147300,147500,147700,148900,0,45,10009,33,78,0147000,146300,145700,145300,144700,98,10000,23,18,20
147000,147100,147200,147300,147400,1000,15010,10030,7000,1000146800,146700,146600,146500,146400,14800,13750,19750,11770,10000147300,147500,147700,148900,0,45,10009,33,78,0147000,146300,145700,145300,144700,98,10000,23,18,20
147000,147100,147200,147300,147400,12400,12010,12030,9000,1000146800,146700,146600,146500,146400,2000,14770,18750,10770,10000147300,147500,147700,148900,0,45,10009,33,78,0147000,146300,145700,145300,144700,59,10000,23,18,20
147000,147100,147200,147300,147400,14400,14010,12030,9000,1000146800,146700,146600,146500,146400,2000,14770,18750,10770,10000147300,147500,147700,148900,0,45,10009,33,78,0147000,146300,145700,145300,144700,59,10000,23,18,20
146900,147000,147100,147200,147300,1000,15400,12010,12030,4000146700,146600,146500,146400,146300,14810,12790,14770,10000,3000147300,147400,147500,147700,148900,45,10000,9,33,78147000,146700,146200,145700,145300,59,27,10000,23,18
146900,147000,147100,147200,147300,12400,15000,12010,12030,4000146700,146600,146500,146400,146300,2020,11790,14770,9000,3000146400,147300,147400,147500,147700,70,45,10000,9,33146200,145700,145300,144700,144100,10000,23,18,20,31
146900,147000,147100,147200,147300,12400,15000,12010,13030,4000146700,146600,146500,146400,146300,2020,11790,14770,9000,3000146400,147300,147400,147500,147700,70,45,10000,9,33146200,145700,145300,144700,144100,10000,23,18,20,31
146800,146900,147000,147100,147200,13410,13000,14000,15010,12030146500,146400,146300,146200,146100,4790,10000,1000,4000,3000146400,147300,147500,147700,147800,70,10045,9,137,14146100,145700,145300,144700,144100,10000,23,18,20,31
146700,146800,146900,147000,147100,1000,16410,13000,17000,12010146500,146400,146300,146200,146100,20790,10000,1000,4000,3000146400,147300,147500,147700,147800,70,10045,9,137,14146100,145700,145300,144700,144100,10000,23,18,20,31
146800,146900,147000,147100,147200,11400,16000,12000,13010,12030146600,146500,146400,146300,146200,8020,12770,10000,2000,4000146400,147200,147300,147500,147700,70,10000,45,9,137146000,145700,145300,144700,144100,10000,23,18,20,31
146900,147000,147100,147200,147300,2000,13400,11010,13030,4000146700,146600,146500,146400,146300,13810,14800,16770,11000,2000146400,147300,147400,147500,147700,70,45,10091,9,137146200,145700,145300,144700,144100,10000,23,18,20,31
147000,147100,147200,147300,147400,2400,11010,10030,5000,1000146900,146800,146700,146600,146500,370,11810,16790,14800,13770146400,147300,147400,147500,147700,70,45,10091,9,137146200,145700,145300,144700,144100,10000,23,18,20,31
147200,147300,147400,147500,147600,3430,14000,1000,2000,2000147000,146900,146800,146700,146600,1000,12800,15780,14790,14800147300,147400,147500,147700,147800,45,91,9,10137,14146500,145700,145300,144700,144100,9930,23,18,20,31
147200,147300,147400,147500,147600,3030,14400,1000,2000,2000147000,146900,146800,146700,146600,5780,12780,13780,16790,14800147300,147400,147500,147700,147800,12,91,9,10137,14146500,145700,145300,144700,144100,9930,23,18,20,31
147200,147300,147400,147500,147600,1030,8000,9000,1000,2000147100,147000,146900,146800,146700,4020,14760,15780,15780,14790147300,147400,147500,147700,147800,12,91,9,10137,14146600,146500,145700,145300,144700,152,10000,23,18,20
147200,147300,147400,147500,147600,1030,12400,9000,9000,2000147100,147000,146900,146800,146700,4020,14760,15780,15780,14790147300,147400,147500,147700,147800,12,91,9,10137,14146600,146500,145700,145300,144700,152,10000,23,18,20
147200,147300,147400,147500,147600,14000,15400,11000,13000,3000147000,146900,146800,146700,146600,2020,12780,12780,13790,6800147300,147400,147500,147700,147800,12,91,9,137,14146700,146600,145700,145300,144700,10000,152,23,18,20
147100,147200,147300,147400,147500,3000,15000,13000,13000,9000146900,146800,146700,146600,146500,14760,10780,14790,6800,4770147400,147500,147600,147700,147800,18,9,10000,137,14146600,146400,145700,145300,144700,152,10000,23,18,20
147100,147200,147300,147400,147500,14400,14000,16000,12000,9000146900,146800,146700,146600,146500,12020,13760,15790,6800,5770147400,147500,147600,147700,147800,18,9,10000,137,14146600,146400,145700,145300,144700,152,10000,23,18,20
147100,147200,147300,147400,147500,14400,14000,16000,11000,9000146900,146800,146700,146600,146500,4020,12760,15790,6800,5770147400,147500,147600,147700,147800,18,9,10000,137,14146600,146400,145700,145300,144700,152,10000,23,18,20
147100,147200,147300,147400,147500,14400,14000,16000,12000,9000146900,146800,146700,146600,146500,2000,11780,15790,6800,4770147400,147500,147600,147700,147800,18,9,10000,137,14146600,146400,145700,145300,144700,152,10000,23,18,20
147100,147200,147300,147400,147500,3000,15400,13000,11000,9000146900,146800,146700,146600,146500,14790,11760,15790,6800,5770147400,147500,147600,147700,147800,18,9,10000,137,14146600,146400,145700,145300,144700,152,10000,23,18,20
147100,147200,147300,147400,147500,11400,16000,13000,11000,9000146900,146800,146700,146600,146500,12020,11760,15790,6800,5770147400,147500,147600,147700,147800,18,9,10000,137,14146600,146400,145700,145400,145300,149,10000,23,20,18
147100,147200,147300,147400,147500,14400,16000,13000,14000,9000146900,146800,146700,146600,146500,2000,11020,15790,5800,4770147400,147500,147600,147700,147800,18,9,10000,137,14146600,146400,145700,145400,145300,149,10000,23,20,18
147000,147100,147200,147300,147400,4400,14000,13000,16000,11000146800,146700,146600,146500,146400,11800,10790,14800,4780,2000147000,147400,147500,147700,147800,128,18,10009,137,14146600,146300,145700,145400,145300,149,10000,23,20,18
147100,147200,147300,147400,147500,15400,15000,16000,12000,9000146900,146800,146700,146600,146500,2000,11800,11790,18800,4780147000,147400,147500,147700,147800,128,18,10009,137,14146600,146300,145700,145400,145300,149,10000,23,20,18
147200,147300,147400,147500,147600,10050,17000,9000,10000,3000147000,146900,146800,146700,146600,4020,14770,13780,14790,14800147000,147400,147500,147600,147700,128,18,9,10000,137146600,146400,145700,145400,145300,149,10000,23,20,18
147100,147200,147300,147400,147500,12400,13050,13000,14000,9000146900,146800,146700,146600,146500,2000,11800,14790,14800,5780146900,147000,147400,147500,147700,75,128,18,9,10137146600,146500,145700,145400,145300,149,10000,23,20,18
147000,147100,147200,147300,147400,2400,11000,12050,16000,11000146900,146800,146700,146600,146500,2020,16770,15790,14800,4780146900,147000,147400,147500,147700,75,128,18,10009,137146600,146300,145700,145400,145300,149,10000,23,20,18
147100,147200,147300,147400,147500,3000,15450,13000,11000,9000146900,146800,146700,146600,146500,14790,14770,14790,14800,5780146900,147000,147400,147500,147600,75,128,18,9,10000146600,146400,145700,145400,145300,149,10000,23,20,18
147000,147100,147200,147300,147400,1400,13000,14050,16000,11000146900,146800,146700,146600,146500,20,15770,12790,16800,4780146900,147000,147400,147500,147600,75,128,18,9,10000146600,146400,145700,145400,145300,149,10000,23,20,18
146900,147000,147100,147200,147300,3410,13000,12000,14050,13000146700,146600,146500,146400,146300,7760,12800,4780,2000,2290146900,147000,147400,147500,147600,56,128,18,9,10000146600,146400,145700,145400,145300,149,10000,23,20,18
146900,147000,147100,147200,147300,2010,11400,12000,14050,13000146700,146600,146500,146400,146300,14750,12800,4780,2000,2290146900,147000,147400,147500,147700,56,128,10018,9,229146600,146200,145700,145400,145300,149,10000,23,20,18
146800,146900,147000,147100,147200,1000,13000,13010,14000,17050146600,146500,146400,146300,146200,16800,3780,1000,3290,4000146900,147000,147400,147500,147600,44,128,18,9,10000146600,146400,145700,145400,145300,149,10000,23,20,18
146800,146900,147000,147100,147200,1000,11400,13010,13000,17050146600,146500,146400,146300,146200,16800,12780,1000,3290,4000146900,147000,147200,147300,147400,44,128,52,10000,18146600,146100,145700,145400,145300,149,10000,23,20,18
147000,147100,147200,147300,147400,1000,16400,13050,14000,4000146800,146700,146600,146500,146400,11740,13740,19800,13780,2000146900,147000,147200,147400,147500,44,128,52,18,10009146600,146300,145700,145400,145300,149,10000,23,20,18
147000,147100,147200,147300,147400,1000,15400,13050,13000,4000146800,146700,146600,146500,146400,11740,13740,19800,13780,2000146900,147000,147200,147400,147500,44,128,52,18,10009146600,146300,145700,145400,145300,149,10000,23,20,18
147000,147100,147200,147300,147400,10000,15000,13050,14000,4000146800,146700,146600,146500,146400,11740,17740,16800,12780,3000146900,147000,147200,147400,147500,44,128,52,18,10009146600,146300,146200,145700,145400,149,10000,5,23,20
147000,147100,147200,147300,147400,2400,15000,13050,14000,4000146800,146700,146600,146500,146400,5740,14740,16800,12780,3000146900,147000,147200,147400,147500,44,128,52,18,10009146600,146300,146200,145700,145400,149,10000,5,23,20
147200,147300,147400,147500,147600,4050,12400,5000,1000,2000147000,146900,146800,146700,146600,12740,14740,17740,18740,16800146900,147000,147200,147400,147500,44,128,52,18,10009146600,146300,146200,145700,145400,149,10000,5,23,20
147100,147200,147300,147400,147500,1400,13000,11000,12000,4000146900,146800,146700,146600,146500,13740,13740,13740,15800,5780146900,147000,147200,147400,147500,44,148,52,18,9146600,146500,146200,145700,145400,149,10000,5,23,20
147100,147200,147300,147400,147500,1400,4000,11000,12000,4000147000,146900,146800,146700,146600,1990,15740,17740,16740,15800146900,147000,147200,147400,147500,44,148,52,18,9146600,146400,146200,145700,145400,84,10000,5,23,20
147100,147200,147300,147400,147500,1000,10400,11000,13000,4000147000,146900,146800,146700,146600,1260,11000,14740,16740,14800146900,147000,147200,147400,147500,44,148,52,18,9146600,146400,146200,145700,145400,84,10000,5,23,20
147100,147200,147300,147400,147500,1000,13000,11000,15000,2000146900,146800,146700,146600,146500,12700,14740,14740,15800,5780146900,147000,147200,147400,147500,44,148,52,18,9146600,146400,146200,145700,145400,84,10000,5,23,20
147200,147300,147400,147500,147600,4400,12000,15000,2000,2000147000,146900,146800,146700,146600,4700,12700,17740,15740,15800146900,147000,147200,147400,147500,44,148,52,18,9146600,146400,146200,145700,145400,84,10000,5,23,20
147100,147200,147300,147400,147500,10000,14400,11000,15000,1000146900,146800,146700,146600,146500,9700,17740,12740,15800,5780146900,147000,147200,147400,147500,44,148,52,18,9146600,146500,146200,145700,145400,84,10000,5,23,20
147200,147300,147400,147500,147600,4000,12400,12000,2000,2000147000,146900,146800,146700,146600,13700,10700,14740,15740,15800146900,147000,147200,147400,147500,44,148,52,18,9146600,146500,146200,145700,145400,84,10000,5,23,20
147200,147300,147400,147500,147600,1570,10400,12000,2000,2000147100,147000,146900,146800,146700,10700,14200,12700,19740,15740146900,147000,147200,147400,147500,44,148,52,18,9146600,146400,146200,145700,145400,84,10000,5,23,20
147200,147300,147400,147500,147600,570,11400,15000,2000,2000147100,147000,146900,146800,146700,1000,14200,15700,15740,15740146900,147000,147200,147400,147500,44,148,52,18,9146600,146200,145700,145400,145300,10084,5,23,20,18
147400,147500,147600,147700,147800,10400,11000,3000,6000,3000147200,147100,147000,146900,146800,1700,14700,15200,13700,14740146900,147000,147200,147400,147500,44,148,52,18,9146600,146200,145700,145400,145300,10084,5,23,20,18
147600,147700,147800,147900,148000,9400,12000,7000,3000,2030147400,147300,147200,147100,147000,9000,13690,15700,16700,16200146900,147000,147200,147400,147500,44,148,52,18,9146700,146600,146200,145700,145400,10000,84,5,23,20
147900,148000,148100,148200,148300,770,8430,12000,4000,3000147800,147700,147600,147500,147400,1000,12680,14000,13690,16180147000,147200,147400,147500,147700,148,52,18,9,229146900,146600,146200,145700,145400,9956,84,5,23,20
147900,148000,148100,148200,148300,3400,8030,13000,12000,6000147700,147600,147500,147400,147300,12680,11000,12690,16180,7690147700,147800,147900,148500,148800,229,14,76,10000,100147600,147300,146600,146200,145700,36,9800,84,5,23
147900,148000,148100,148200,148300,2400,30,13000,12000,6000147800,147700,147600,147500,147400,4680,12680,15000,14690,16180147700,147800,147900,148400,148800,229,14,76,10000,100147600,147200,146600,146200,145700,36,10000,84,5,23
148000,148100,148200,148300,148400,30,10000,12000,7000,4000147900,147800,147700,147600,147500,12060,12680,14680,14000,13690147700,147800,147900,148600,148800,229,14,76,10000,100147600,147400,146600,146200,145700,36,10000,84,5,23
148000,148100,148200,148300,148400,430,2000,12000,7000,4000147900,147800,147700,147600,147500,13060,12680,14680,14000,13690147700,147800,147900,148600,148800,229,14,76,10000,100147600,147400,146600,146200,145700,36,10000,84,5,23
148000,148100,148200,148300,148400,430,10000,12000,6000,4000147900,147800,147700,147600,147500,10880,12680,11680,14000,13690147700,147800,147900,148600,148800,229,14,76,10000,100147600,147400,146600,146200,145700,36,10000,84,5,23
148100,148200,148300,148400,148500,12000,13000,11000,5000,3000147900,147800,147700,147600,147500,1000,5680,15680,15000,13690147700,147800,147900,148600,148800,229,14,76,10000,100147600,147400,146600,146200,145700,36,10000,84,5,23
148100,148200,148300,148400,148500,2000,9000,11000,5000,3000148000,147900,147800,147700,147600,2140,12690,11680,16680,14000147700,147800,147900,148600,148800,325,14,76,10000,100147600,147400,146600,146200,145700,36,10000,84,5,23
148200,148300,148400,148500,148600,10000,12000,15000,4000,4890148000,147900,147800,147700,147600,4140,11690,13680,13680,12000147700,147800,147900,148800,148900,325,14,76,10100,78147600,146600,146200,145700,145400,10036,84,5,23,20
148100,148200,148300,148400,148500,1000,8000,11000,12660,7000148000,147900,147800,147700,147600,2480,14690,13680,13680,13000147700,147800,147900,148800,148900,325,14,76,10100,78147600,146600,146200,145700,145400,10036,84,5,23,20
148100,148200,148300,148400,148500,13000,12000,16000,13660,4000147800,147700,147600,147500,147400,14650,10680,14000,5690,9180147700,147800,147900,148800,148900,325,14,76,10100,78147600,146600,146200,145700,145400,10036,84,5,23,20
147700,147800,147900,148000,148100,8000,11000,11000,16000,14660147500,147400,147300,147200,147100,7690,12180,5690,7000,6000147700,147800,147900,148600,148800,325,14,76,10000,100147600,147400,146600,146200,145700,36,10000,84,5,23
147700,147800,147900,148000,148100,1010,9000,11000,13000,14660147600,147500,147400,147300,147200,1000,11700,16690,6690,7000147700,147800,147900,148200,148800,325,14,76,10000,100147600,147000,146600,146200,145700,36,10000,84,5,23
147900,148000,148100,148200,148300,5000,17000,13660,4000,4000147700,147600,147500,147400,147300,1000,11700,13700,16690,6690147700,147800,147900,148200,148800,325,14,76,10000,100147600,147000,146600,146200,145700,36,10000,84,5,23
147900,148000,148100,148200,148300,8000,14000,11660,15000,4000147700,147600,147500,147400,147300,11700,11700,13700,15690,7690147700,147800,147900,148400,148800,325,14,76,10000,100147600,147200,146600,146200,145700,5,10000,84,5,23
148000,148100,148200,148300,148400,8000,12000,11000,4000,5660147800,147700,147600,147500,147400,4000,12710,14700,16700,14690147700,147800,147900,148400,148800,325,14,76,10000,100147600,147200,146600,146200,145700,5,10000,84,5,23
148100,148200,148300,148400,148500,9000,12730,7000,5660,4000147900,147800,147700,147600,147500,11000,12730,11710,18700,13700147700,147800,147900,148400,148800,325,14,76,10000,100147600,147200,146600,146200,145700,5,10000,84,5,23
148300,148400,148500,148600,148700,12000,13660,7000,4890,5000148100,148000,147900,147800,147700,1000,12740,14730,14730,13710147700,147800,147900,148500,148600,325,14,76,16,10000147600,147400,146600,146200,145700,5,10000,84,5,23
148500,148600,148700,148800,148900,13740,5890,4000,5000,5000148200,148100,148000,147900,147800,13000,12000,11740,16730,13730147700,147800,147900,148500,148800,325,14,76,16,10100147600,146600,146200,145700,145400,10005,84,5,23,20
148200,148300,148400,148500,148600,9000,11000,9000,15740,4890148000,147900,147800,147700,147600,12750,12730,13730,13710,6700147700,147800,147900,148500,148800,305,14,76,16,10100147600,146600,146200,145700,145400,10005,84,5,23,20
148200,148300,148400,148500,148600,13000,12000,12000,13740,4890147900,147800,147700,147600,147500,5750,7750,15710,6700,5700147700,147800,147900,148500,148700,305,14,76,16,10000147600,147500,146600,146200,145700,5,10000,84,5,23
148100,148200,148300,148400,148500,2010,12000,11000,12000,12740147900,147800,147700,147600,147500,3740,5250,12710,14700,5700147700,147800,147900,148500,148600,298,14,76,16,10000147600,147400,146600,146200,145700,5,10000,84,5,23
148100,148200,148300,148400,148500,2410,13000,11000,12000,12740147900,147800,147700,147600,147500,1000,5250,12710,14700,5700147700,147800,147900,148500,148600,298,14,76,16,10000147600,147400,146600,146200,145700,5,10000,84,5,23
148100,148200,148300,148400,148500,2000,6130,13000,15000,12740147900,147800,147700,147600,147500,4740,4000,10710,16700,5700147700,147800,147900,148500,148600,298,14,76,16,10000147600,147400,146600,146200,145700,5,10049,84,5,23
148100,148200,148300,148400,148500,11400,14730,15000,12000,11740147900,147800,147700,147600,147500,2110,12000,9710,16700,5700147700,147800,147900,148500,148600,298,14,76,16,10000147400,146600,146200,145700,145400,10028,84,5,23,20
148000,148100,148200,148300,148400,9400,14000,13730,16000,12000147900,147800,147700,147600,147500,2110,1000,9710,16700,4700147700,147800,147900,148500,148600,298,14,76,16,10000147400,146600,146200,145700,145400,10028,84,5,23,20
148000,148100,148200,148300,148400,9400,14000,13730,16000,12000147900,147800,147700,147600,147500,1000,1000,9710,16700,4700147700,147800,147900,148500,148600,298,14,76,16,10000147400,146600,146200,145700,145400,10028,84,5,23,20
148100,148200,148300,148400,148500,5110,14730,15000,12000,11740147900,147800,147700,147600,147500,1000,3000,9710,17700,4700147700,147800,147900,148500,148600,298,14,76,16,10000147400,146600,146200,145700,145400,9991,84,5,23,20
148100,148200,148300,148400,148500,11400,12710,14710,15000,11740147900,147800,147700,147600,147500,1000,12000,9710,14700,4700147700,147800,147900,148500,148600,298,14,76,16,10000147400,146600,146200,145700,145400,10000,84,5,23,20
148000,148100,148200,148300,148400,9400,14000,11710,18710,12000147800,147700,147600,147500,147400,2490,9710,13700,4700,4690147700,147800,147900,148500,148600,298,14,76,16,10000147400,146600,146200,145700,145400,10000,84,5,23,20
147800,147900,148000,148100,148200,2000,10000,11000,13000,15710147600,147500,147400,147300,147200,13000,4700,4690,6690,6160147700,147800,147900,148400,148500,247,14,76,10000,16147200,146600,146200,145700,145400,9989,84,5,23,20
147700,147800,147900,148000,148100,9000,14000,14720,11000,12000147500,147400,147300,147200,147100,15000,12690,9690,7160,6000147700,147800,147900,148300,148500,247,14,76,10000,16147100,146600,146200,145700,145400,10000,84,5,23,20
147800,147900,148000,148100,148200,2400,13720,11000,12000,13710147600,147500,147400,147300,147200,7130,14740,12690,10690,7160147700,147800,147900,148200,148500,124,14,76,10000,16147000,146600,146200,145700,145400,10000,84,5,23,20
147900,148000,148100,148200,148300,14150,13000,15000,12710,6710147600,147500,147400,147300,147200,6130,14740,15690,7690,7160147700,147800,147900,148200,148500,124,14,76,10000,16147000,146600,146200,145700,145400,10000,84,5,23,20
147800,147900,148000,148100,148200,9400,13750,14000,12000,13710147600,147500,147400,147300,147200,6130,14740,15690,6690,7160147700,147800,147900,148400,148500,124,14,76,10000,16147200,146600,146200,145700,145400,10000,84,5,23,20
147800,147900,148000,148100,148200,10400,13750,14000,12000,12710147600,147500,147400,147300,147200,4130,14740,15690,6690,7160147700,147800,147900,148300,148500,124,14,76,10000,16147100,146600,146200,145700,145400,10000,84,5,23,20
147800,147900,148000,148100,148200,10400,14750,14000,12000,12710147600,147500,147400,147300,147200,130,14000,15690,6690,7160147700,147800,147900,148300,148500,124,14,76,10000,16147100,146600,146200,145700,145400,10000,84,5,23,20
147400,147500,147600,147700,147800,9400,15000,11750,14750,11000147200,147100,147000,146900,146800,17160,13000,7490,6000,5000147700,147800,147900,148500,148800,124,14,10076,16,100146700,146600,146200,145700,145400,10000,84,5,23,20
147400,147500,147600,147700,147800,8400,15000,11750,14750,11000147200,147100,147000,146900,146800,17160,13000,8490,6000,5000147700,147800,147900,148500,148800,92,14,10076,16,100146700,146600,146200,145700,145400,10000,84,5,23,20
147400,147500,147600,147700,147800,11400,11790,11000,14750,11000147200,147100,147000,146900,146800,3160,13000,10490,6000,5000147000,147700,147800,147900,148500,43,92,14,10076,16146900,146700,146600,146200,145700,90,10000,84,5,23
147400,147500,147600,147700,147800,14000,12400,11000,14750,11000147200,147100,147000,146900,146800,14160,13000,10490,6000,5000147000,147700,147800,147900,148500,43,92,14,10076,16146900,146700,146600,146200,145700,90,10000,84,5,23
147400,147500,147600,147700,147800,2360,8000,11000,11750,11000147300,147200,147100,147000,146900,4500,14950,16000,8490,6000147000,147700,147800,147900,148500,43,92,14,10076,16146900,146700,146600,146200,145700,90,10000,84,5,23
147600,147700,147800,147900,148000,10000,15150,11000,12750,4000147400,147300,147200,147100,147000,11000,14300,13950,17000,9490147000,147700,147800,147900,148000,43,92,14,76,10000146900,146800,146600,146200,145700,90,10000,84,5,23
147600,147700,147800,147900,148000,9400,11820,11810,15750,4000147400,147300,147200,147100,147000,12000,15300,13950,15000,9490147000,147700,147800,147900,148100,43,92,14,76,10000146900,146600,146200,145700,145400,10090,84,5,23,20
147800,147900,148000,148100,148200,15400,13750,4000,4000,3710147500,147400,147300,147200,147100,12850,11830,19300,14950,15000147700,147800,147900,148200,148500,92,14,76,10000,16147000,146900,146600,146200,145700,9957,90,84,5,23
147700,147800,147900,148000,148100,8400,11000,11750,7000,4000147600,147500,147400,147300,147200,2000,11000,12830,14300,13950147700,147800,147900,148200,148500,92,14,76,10000,16147000,146900,146600,146200,145700,10000,90,84,5,23
147800,147900,148000,148100,148200,12000,12750,7000,4000,4710147600,147500,147400,147300,147200,2000,11000,12830,15300,13950147700,147800,147900,148300,148500,92,14,76,10000,16147100,146900,146600,146200,145700,10000,90,84,5,23
